parcelID,lat,lng,numFires,numCrimes,numViols,meanSales
0026J00206000000,40.45709542638069,-79.96214012580721,4,4,11,116091.36170212766
0080F00004000000,40.47715316224507,-79.95845901695014,3,4,10,311244.3396226415
0011E00006000000,40.438180057701246,-79.98231965266781,12,18,7,1102362.2758620689
0174J00283000A00,40.45652028402824,-79.89591029576182,30,20,27,51547.03448275862
0174M00269000000,40.45680910640486,-79.8864678661719,14,12,13,36483.96875
0022K00136000A00,40.45631963028234,-80.02785330703706,8,4,12,131660.4411764706
0026E00123000000,40.457946062782895,-79.96236486444361,5,5,6,115322.32653061225
0026J00166000000,40.455804264947695,-79.96514559434836,4,4,10,95348.60869565218
0124S00328000000,40.46382786769673,-79.90161640805795,11,7,12,75256.43478260869
0004B00268000000,40.431076560011306,-80.00859705583282,7,13,12,543237.3777777777
0231G00212000000,40.459903789259386,-79.87179723049061,5,4,3,52187.5
0051S00196001100,40.45366442499203,-79.9350884053555,4,9,6,673082.7777777778
0014J00297000000,40.41800566989858,-79.99908504819018,18,9,21,26028.875
0014D00253000000,40.42148099552727,-79.98303533044718,7,7,13,108686.18
0184P00057000000,40.36524063134901,-79.9101199180946,2,1,5,158965.625
0051H00215000000,40.45934350485975,-79.93398302543946,3,15,7,601231.2
0015E00162000000,40.42025468548128,-80.01198805669814,5,4,7,139649.5
0026E00267000000,40.458994206135166,-79.96299744159701,4,6,6,239480.01923076922
0010K00004000000,40.44547977846919,-79.97524829198434,18,21,11,153162.11111111112
0084N00089000000,40.45423696057068,-79.93194132751638,2,13,13,502613.67741935485
0116P00057000000,40.482731536255855,-80.01088754729021,3,3,7,102476.86666666667
0015D00227000000,40.42261495007254,-79.99996175639728,17,15,17,108921.53191489361
0049F00114000000,40.468311205185074,-79.96072835743914,6,11,13,313545.91150442476
0068H00260000000,40.42961151968996,-80.06901927910634,1,1,4,83562.5
0175H00175000000,40.45021823546601,-79.88536192730808,8,6,10,32430.222222222223
0120N00049000000,40.4820559682884,-79.94886419204472,5,5,8,294912.06666666665
0014B00129000000,40.422052781109855,-79.9952709109999,22,20,23,67780.62365591398
0184J00341000000,40.36796647178296,-79.9144487558287,4,1,11,92295.52
0033L00342000000,40.40874112427823,-79.98823120996343,1,6,3,140697.03174603175
0076J00014000000,40.4770125964319,-80.03206166395861,20,10,10,85302.70588235294
0049F00226000000,40.469311123300315,-79.95983422353378,5,8,15,286588.9259259259
0027H00117120600,40.449673047824646,-79.95156858713689,8,14,2,330678.14285714284
0016E00120000000,40.41889035185108,-80.02815686482914,3,5,1,240855.63636363635
0033K00040000000,40.4079657037443,-79.9946726007769,8,3,7,69980.02173913043
0056P00043000000,40.40476991527127,-79.94456252061485,12,7,12,109819.18518518518
0083G00008000000,40.46962739530058,-79.92384362450947,11,12,14,335169.83636363636
0012G00112000000,40.429331325447926,-79.971725415324,12,15,12,260333.5128205128
0033E00227000000,40.410774330910414,-79.99544247426286,10,8,10,58022.688888888886
0023E00140000000,40.45876714980815,-80.01356491144723,11,17,13,680811.2978723404
0006B00150000000,40.440962585161614,-80.02553023553678,2,4,0,295448.75
0048P00213000000,40.46383999628675,-79.97708218599011,4,2,2,290794.1176470588
0033G00203000000,40.41131219804469,-79.98962205438878,12,11,14,144283.65
0085J00031000200,40.44740990615967,-79.93157337282744,4,3,8,682877.6326530612
0055L00029000000,40.41727043483908,-79.93713523085731,5,6,7,178697.22727272726
0046A00105000B00,40.46985218735493,-80.01353509879743,5,8,9,172422.58974358975
0096J00179000000,40.38860767647422,-80.01413236175297,2,7,4,148308.0
0087F00225000000,40.429204450004185,-79.92596158428204,15,8,8,347743.6
0082P00223000000,40.472300661858064,-79.92564081870061,8,13,17,332785.74468085106
0080G00197000C00,40.47839101344651,-79.95492010614238,5,7,10,303916.8735632184
0015D00248000000,40.42221503615876,-79.99970155775912,17,14,17,85424.60869565218
0027L00051000000,40.44783876385407,-79.95638758380373,3,8,6,505141.1219512195
0022H00213000000,40.45773011554474,-80.01688302011182,15,18,11,922803.1466666666
0025J00047000000,40.4559941025244,-79.9815926373218,1,1,5,2914253.625
0014G00039000000,40.41946440095639,-79.99048708984888,26,25,26,39244.59459459459
0174G00335000000,40.46000717710661,-79.88896172948712,17,8,19,35481.76470588235
0085P00195000000,40.44535356551971,-79.92790241307654,2,2,4,614068.4444444445
0126J00198000000,40.447536752450986,-79.91279202536178,2,3,2,582533.1714285715
0231J00082000000,40.45754393734272,-79.88206962579211,10,7,6,43634.642857142855
0083J00148000000,40.4653589168106,-79.93081823620493,10,20,16,332637.7826086957
0016R00010000000,40.41455738745086,-80.02425059132571,11,8,5,104494.80487804877
0007P00040000000,40.44362236229902,-80.02625950841329,1,2,0,328660.0
0016P00054000000,40.41469446075351,-80.02793681142109,6,8,3,97038.73333333334
0032E00070000000,40.41072660182535,-79.98006521874723,2,4,7,231215.6
0021J00047000000,40.45550697911344,-80.04853748097122,6,11,18,129790.11111111111
0082S00289000000,40.47368199294304,-79.91630156483018,1,3,4,369281.4324324324
0039E00025000000,40.42947920286058,-80.06587174262985,1,1,4,79124.4
0091C00110000000,40.393895429874014,-79.92281975671676,2,0,0,
0054J00360000000,40.42663308756779,-79.94881765767897,4,1,4,124729.45454545454
0174L00195000000,40.45623247146472,-79.88974113650924,21,16,26,32797.35
0085R00185000000,40.44423860290394,-79.92257673919836,1,6,2,709904.8333333334
0095B00128000000,40.39230519753256,-79.993687776466,5,2,4,81006.7435897436
0004N00036000000,40.42566536773915,-80.013243437746,7,10,8,190565.52380952382
0009M00110000000,40.446435704019045,-79.98598532816222,12,4,6,2527655.3636363638
0177A00205000000,40.4321525377777,-79.89831568120539,0,0,0,328274.6
0023G00093000000,40.45887074553368,-80.00654619622438,11,16,9,225818.14814814815
0013R00267000100,40.416338375551945,-79.97184500728211,6,9,21,95057.52173913043
0036H00290000000,40.40975379620583,-80.03535665486633,1,2,2,195152.5
0047A00271000000,40.47041101105745,-79.99728548150902,3,2,2,40249.375
0014F00040000000,40.42108874034158,-79.9944784119294,21,19,27,58130.25274725275
0028G00271000000,40.439290660280726,-79.95452782823287,12,11,10,813047.7777777778
0004P00134000000,40.42539712447618,-80.00975625331057,10,16,13,199173.45205479453
0034B00160000000,40.41222786473447,-80.00843486342205,0,8,3,101057.16666666667
0006S00216000000,40.43527351862252,-80.01646304043916,10,3,6,358019.5076923077
0108M00045000000,40.4569353113004,-80.08529713396814,0,1,0,105900.0
0049F00350000000,40.46918998581712,-79.95797298054467,5,8,14,278867.1770833333
0014E00277000000,40.418980854539,-79.99674708487076,22,19,27,41789.01162790698
0024D00158000000,40.46217436929741,-79.9836540273251,7,6,4,167106.3
0075H00093000000,40.477998916322406,-80.03563595601598,13,10,6,108235.28301886792
0046A00268000000,40.47172222632286,-80.01584306726977,1,2,6,62006.48148148148
0081G00198000000,40.47735956837548,-79.94068306742545,1,1,0,180819.8076923077
0080P00111000000,40.4732795575859,-79.96048653775355,5,9,12,319418.4691358025
0005C00221000000,40.43214782787492,-80.02327487772422,4,1,3,238167.06896551725
0115B00096000000,40.48918288304053,-80.02615247449052,1,1,1,188322.31818181818
0084H00240000000,40.459914396665184,-79.91647962329475,6,6,4,370287.0
0071G00282000000,40.45889435591879,-80.07039674853186,4,3,1,103974.78947368421
0060H00056000000,40.40147488618004,-79.98385504245134,3,8,5,71545.82142857143
0174G00153000000,40.45849605347348,-79.89008928328332,18,15,27,34086.85
0012M00182000000,40.42602595439352,-79.96817325179917,10,7,20,214619.9827586207
0114G00064000000,40.48743059485497,-80.0411116697813,3,3,2,137752.95238095237
0006L00154000000,40.43771948699771,-80.02256171264338,6,4,3,322788.18032786885
0050S00198000000,40.46449150308432,-79.93489719845982,9,12,17,187643.26229508198
0013K00112000000,40.41703951544759,-79.97621174962211,5,10,13,98166.87804878049
0006J00015000000,40.436521757577005,-80.02965219217892,3,1,1,279903.64285714284
0077P00357000000,40.473185504460105,-80.0117044038803,5,5,8,67518.35294117648
0076N00276000000,40.47355472333554,-80.03013502200825,17,13,12,60880.90697674418
0062S00172000000,40.39505674513391,-80.01673699574806,5,6,7,140999.87234042553
0119S00080000000,40.4830945444616,-79.94958419089535,7,5,8,297741.2631578947
0024L00042000000,40.45679793043541,-79.99076164729537,10,7,6,450354.79591836734
0059N00068000000,40.395983291431484,-79.98161294064134,7,4,4,88077.5925925926
0046F00044000000,40.46953732239646,-80.00953259501952,6,6,7,61040.032258064515
0061P00135000000,40.39469325381441,-80.00943814760174,2,5,5,154634.21276595743
0091G00010000000,40.391578560934086,-79.92153769417716,2,0,0,
0085C00433000000,40.45179441750018,-79.92350594312262,3,5,2,546428.3181818182
0041G00074000000,40.44863250784303,-80.0577249458534,3,2,4,100695.38461538461
0054J00197000000,40.427026809761024,-79.94755551931834,4,1,5,141708.85714285713
0096S00247000000,40.38564475675324,-80.00238504884693,1,1,5,163197.33333333334
0055H00227000000,40.41969224649611,-79.93547804662694,5,8,9,209439.0285714286
0231N00074000000,40.45506528148709,-79.87899676608016,14,3,6,63790.73333333333
0004J00021000000,40.42794730895481,-80.01574722353561,8,4,8,202331.1891891892
0081H00320000000,40.47883372794894,-79.9362204387041,3,1,5,190265.42424242425
0048J00009000000,40.46711621213961,-79.98179969923919,9,8,10,76514.72093023256
0026J00327000000,40.45561791160874,-79.96297650737631,4,4,11,90421.61403508772
0084E00124000000,40.45935084167868,-79.92955666330886,6,15,10,933211.2307692308
0120R00015000000,40.482154511238726,-79.94012696223851,6,1,4,180767.8064516129
0185M00046000000,40.36987313411933,-79.9202705809682,1,2,6,85781.55555555556
0019N00186000000,40.43548602365561,-80.04837948583581,1,1,10,142349.12
0085M00272000000,40.446787109860594,-79.9166567929787,2,4,1,785090.4782608695
0062M00045000000,40.398129915629454,-80.02014383433841,6,4,2,128363.61538461539
0013C00384000000,40.42168553768037,-79.97422123464524,8,7,23,132128.12727272726
0051B00213000000,40.46147342729462,-79.94228801394435,5,9,6,286724.175
0081C00248000000,40.47956662056784,-79.94010287532981,5,2,3,185518.35294117648
0003S00181000000,40.42471964584718,-79.98289477938158,12,26,29,203156.8673469388
0086P00109000000,40.434055806848896,-79.9252275995777,16,10,5,401428.73076923075
0042H00076000000,40.45805954038402,-80.05204606322886,7,12,17,117297.2156862745
0096A00129000000,40.39242566737705,-80.01377144056725,2,8,12,158655.16
0050H00235000000,40.4681897601284,-79.93563574048049,8,5,13,102157.89705882352
0121J00364000000,40.48449418771476,-79.92940419075003,4,4,3,214785.08695652173
0013G00339000000,40.41898618570692,-79.97189068966507,6,8,29,101907.40677966102
0022N00201000000,40.45475889254195,-80.03139333408552,5,1,5,394033.9
0095S00116000000,40.385902845021775,-79.98418528214094,3,9,5,67946.9705882353
0046G00273000000,40.46947371549123,-80.00540577733987,4,6,5,81870.81818181818
0032G00283000000,40.410298455767645,-79.97409478617197,2,2,5,41327.4
0121N00120000000,40.4830451584978,-79.93031901388066,4,4,3,232554.58139534883
0035R00037000000,40.405497159939486,-80.02397629628317,5,6,4,212559.51219512196
0013N00243000000,40.4138439562976,-79.9787776042233,3,8,11,42679.882352941175
0124N00263000000,40.46302124075816,-79.912451400155,14,8,13,77326.09090909091
0028B00023000S00,40.44128615698655,-79.96062224271188,15,9,7,660213.0
0125M00181000000,40.456503541544286,-79.89958956166798,26,24,11,59459.96153846154
0083G00161000001,40.46735380558179,-79.92290089004706,11,13,11,311190.8793103448
0094P00182000000,40.385251322391696,-79.97474096449723,5,3,3,81132.05555555556
0008M00050000000,40.44711425694281,-80.00288112089801,16,13,1,207050.0
0082S00161000000,40.47356662233302,-79.91878142401094,3,6,10,349349.8157894737
0028P00119000000,40.43406824689376,-79.96136784226742,9,8,5,643273.0
0050M00162000000,40.46587215572908,-79.93544652584751,8,7,16,128150.81428571428
0013D00128000000,40.42121707845198,-79.96814718649453,4,4,29,139725.9552238806
0022B00222000000,40.460922767654935,-80.02555555425194,6,8,7,1256446.1142857142
0015C00216000000,40.42200127488943,-80.00369978844508,14,8,12,86043.53846153847
0081D00103000000,40.48045408564124,-79.93522391264784,2,1,5,215117.91176470587
0087B00067000000,40.431150763252205,-79.92857084441926,16,4,7,370448.225
0028N00045000000,40.434837068020144,-79.96220284847163,8,7,7,653134.1111111111
0026D00059000000,40.460830367412704,-79.95346788085706,12,11,13,346092.1724137931
0185L00111000000,40.36885681130621,-79.92191730471701,0,2,4,80807.86666666667
0060C00142000000,40.40394216828568,-79.98990351277065,2,8,3,83094.29268292683
0087J00111000000,40.42765793864532,-79.93192026740557,5,2,13,255367.0
0088C00206000000,40.42185404899397,-79.92300010887763,2,7,9,301209.2708333333
0116N00105000000,40.48400644820831,-80.01216721674805,5,5,9,134337.2105263158
0033L00096000000,40.406555677109374,-79.98869397932516,1,3,3,100615.25
0125D00191000000,40.461689547262026,-79.90072646699089,13,8,9,89352.88461538461
0033H00299000000,40.40947982629733,-79.98386626289668,1,4,4,187913.29166666666
0018E00049000000,40.43043599555164,-80.04892955772662,2,1,7,142637.35294117648
0010K00095000B00,40.44598409058699,-79.9785757917223,18,19,9,43605.38461538462
0096E00237000000,40.39096585213437,-80.01517831306866,3,8,10,142381.29090909092
0075M00021000000,40.47507896847267,-80.03623287052301,12,12,7,67208.11363636363
0023G00117000000,40.45795402778403,-80.00582029165707,13,18,10,248962.3432835821
0036F00183000000,40.41106877529074,-80.04323467284279,1,0,1,172890.0
0133J00248000000,40.37814905178124,-79.91288658946739,2,2,1,115956.0
0022S00147000000,40.45352538791094,-80.01826109496793,11,19,9,713241.5217391305
0125F00318000000,40.459769065252296,-79.91039500389854,11,8,11,39129.92857142857
0016P00294000000,40.41612551795036,-80.02474676076355,8,7,3,99106.83870967742
0013S00155000000,40.413850628037146,-79.96735217599321,0,1,5,68574.35714285714
0060H00154000000,40.40094331424656,-79.98433202826973,6,9,5,90622.03225806452
0096C00216000000,40.392942653541354,-80.00397855895721,2,4,5,143072.29268292684
0036K00172000000,40.407181858865435,-80.04304240483397,2,3,1,148771.42857142858
0138F00123000000,40.38003177210991,-79.99170025686469,1,3,3,121046.05263157895
0054P00243000000,40.42387786469528,-79.9436400139121,5,0,12,201658.57142857142
0231L00242000000,40.455546599826725,-79.87341015411212,13,6,2,105883.33333333333
0042R00143000000,40.4538121146271,-80.05660580230025,8,15,15,162607.0
0076F00023000000,40.47918892052813,-80.02780665309123,9,6,4,118015.22222222222
0045S00161000000,40.46383214389128,-80.01675565213277,8,5,7,698718.1707317074
0052H00200A00100,40.44815323439367,-79.9355442765067,5,3,4,820818.4545454546
0025F0017700B300,40.458845717806845,-79.97501984625987,0,1,6,3332207.6923076925
0086G00019000000,40.44004164818972,-79.92354139033374,6,12,5,529824.6538461539
0094F00357000000,40.38995773132302,-79.97462369360136,0,0,0,206594.94444444444
0044D00222000000,40.470441218488006,-80.03638313401224,4,5,8,72509.75757575757
0114H00320000000,40.48871143620257,-80.0339552267069,3,2,1,125119.75
0095B00181000000,40.39385676491006,-79.99344429350022,6,5,8,83973.59375
0042M00028000000,40.455323215096016,-80.05220946683498,10,16,20,126794.93181818182
0174J00009000000,40.457321374280966,-79.899251169849,31,22,12,95368.85185185185
0029D00009000000,40.43294631439055,-79.95319910821219,6,6,9,221676.29268292684
0162P00160000000,40.49267017336526,-80.02563096173513,3,1,1,157202.89655172414
0085P00045000200,40.443017157720845,-79.92822130154438,1,6,3,623461.2142857143
0045K00177000000,40.46555272848043,-80.02685681057926,5,6,7,38847.34782608696
0051B00051000000,40.46101157221761,-79.94434193685025,8,11,6,358172.31707317074
0040R00174000000,40.4342677197193,-80.05480466862953,3,5,8,113515.03333333334
0056R00149000000,40.404520706025885,-79.9395049188967,12,6,14,97485.5142857143
0029H00168000000,40.42943776327688,-79.95127028425914,5,2,7,175953.92857142858
0083H00143000000,40.4686243406156,-79.91929946979478,8,10,12,281541.3846153846
0076E00089000A00,40.47896697650843,-80.02953136768879,14,9,6,115582.25
0083E00188000000,40.468411734615614,-79.92951268739486,11,17,14,193411.0606060606
0046J00251000000,40.466746681511815,-80.01378172498977,7,7,8,285372.725
0124K00125000000,40.4660071537504,-79.910982920424,14,8,8,110907.55555555556
0070E00032000000,40.44791071506357,-80.0810176105992,0,1,0,25800.0
0045K00013000000,40.46724782002225,-80.0270303228962,3,7,10,45917.07142857143
0062E00110000000,40.40092489645709,-80.02921087009254,4,2,5,116316.54545454546
0012F00118000000,40.42890440962044,-79.97836368715144,13,35,26,247729.0202020202
0121L00038000000,40.48674404475404,-79.923779737108,3,4,3,170444.20588235295
0018D00009000000,40.43238252903234,-80.03700471084963,0,0,1,122511.76470588235
0049G00013000000,40.46752982299824,-79.95737452464962,10,9,8,274616.4947368421
0087B00007000A00,40.433046647768016,-79.92836771038789,13,4,4,375752.46
0084J00042000A00,40.45612956327707,-79.93264672992913,3,13,9,406812.62
0120R00246000000,40.48324970644791,-79.93858376511997,5,1,4,196265.8
0049L00215000000,40.46665973135447,-79.95514873407794,7,10,13,310564.78873239434
0033F00121000000,40.4104550201054,-79.99295406880574,9,8,10,69676.96875
0014F00041000000,40.421023573981785,-79.99448474368737,21,19,27,58130.25274725275
0003M00342000000,40.42657605514303,-79.9861272066764,10,38,18,213992.30555555556
0124K00079000A00,40.46636814939406,-79.91097485217395,14,11,8,115937.41176470589
0033M00133000000,40.4080425409734,-79.98491672079608,1,4,2,150650.59574468085
0014L00067000000,40.417865758502494,-79.99043596172653,21,19,30,43043.03947368421
0047S00056000000,40.46369114503307,-79.98651311317055,8,7,6,73630.05882352941
0125D00067000000,40.460074486948415,-79.90081578396858,26,14,7,76624.89285714286
0095F00126000000,40.390368851974486,-79.9936108681229,3,5,3,97373.5142857143
0011J00035000000,40.43791884456568,-79.97903330794242,12,16,6,137532.76666666666
0125A00082000000,40.46005975840448,-79.91350638246436,9,7,10,97371.46153846153
0082J00242000000,40.47616229657977,-79.92950308135299,6,6,8,314978.0294117647
0050L00284000000,40.46523620727498,-79.94054558652223,10,8,11,145916.1791044776
0032P00009000000,40.40420204303262,-79.97793923391222,0,0,1,65442.166666666664
0002F00175005100,40.43941044426538,-79.99274959545757,22,14,5,406865.3846153846
0014P00124000000,40.41523390817798,-79.99324548962896,25,17,27,28226.358208955226
0062B00071000000,40.40341358158245,-80.0274148044177,6,4,5,113972.0
0027D00166000000,40.45234757928292,-79.95125581640944,4,14,2,345116.4772727273
0086S00067000000,40.43395079558383,-79.91953682426977,11,6,6,423860.85714285716
0003M00001000000,40.42834846556055,-79.98302550527603,11,39,24,244186.71929824562
0049A00320000000,40.47158582421033,-79.96490965987724,4,8,9,286252.7090909091
0050P00036000000,40.46415198690708,-79.94456268667945,12,11,8,221622.5357142857
0010L00142000000,40.44745586565274,-79.97366489344736,11,15,14,141641.61538461538
0174S00216000000,40.454986685985645,-79.882980596644,10,8,8,32813.74193548387
0114H00081000000,40.487267158002645,-80.03609249759587,4,5,8,144244.0
0054M00291000000,40.427098009105755,-79.93656569910193,5,3,11,228209.0
0011J00033000000,40.438076434938495,-79.97894724721166,13,19,6,137532.76666666666
0024A00333000000,40.46082349949633,-79.99540202432145,8,5,9,135292.3392857143
0011E00278000000,40.44015678810576,-79.98092002206992,16,24,9,1117199.5
0086P00150051400,40.4333698794611,-79.92647134797006,16,7,4,392497.75
0051F00206000000,40.45972306924217,-79.94392161541542,3,8,7,372058.0909090909
0042K00144000000,40.45699988219999,-80.0619168000277,4,7,6,45634.125
0035D00048000000,40.41264167372197,-80.01956380212606,7,7,5,126380.40476190476
0083D00334000000,40.47184651610386,-79.91706262689407,2,6,8,342342.2272727273
0062G00124000000,40.39967486289427,-80.02315220432325,5,3,1,109885.9375
0027H00117100100,40.44980625455172,-79.95175370039497,8,15,2,324752.2105263158
0004A00139000000,40.433066208989935,-80.01316675091194,10,4,9,311147.8048780488
0174M00190000000,40.45649999515866,-79.88451365376457,11,12,7,36743.75
0028R00092000000,40.43329781859457,-79.95454747458415,6,6,10,239027.9090909091
0047G00020000000,40.4676547191073,-79.99052256214527,4,2,4,90350.95652173914
0028M00070000000,40.436846074786494,-79.95279300385465,9,4,10,410656.39285714284
0014R00081000000,40.41560719157821,-79.9883716384657,13,17,17,114892.38571428572
0014S00251000000,40.41423525042653,-79.98539473464248,8,12,9,141757.47619047618
0035H00013000000,40.410533634735785,-80.01993337675536,3,6,3,430433.3076923077
0059A00254000000,40.40250764237158,-79.9818429135122,1,2,3,71587.09523809524
0013L00161000000,40.417875902353245,-79.97099836505748,5,7,25,91958.92
0085R00110000000,40.44368196248672,-79.92331263943248,2,6,4,591784.8181818182
0030A00133000000,40.421926352865626,-79.96383420826007,3,4,9,180953.1935483871
0139C00244000000,40.38438038453531,-80.00659637517046,2,1,0,138278.26923076922
0094B00166000000,40.3935636737027,-79.97688916667683,1,0,0,233147.64285714287
0002F00175018600,40.43922940768895,-79.99275869037656,22,13,5,406865.3846153846
0087S00027000000,40.42561642335421,-79.91914436402993,3,4,2,359247.36842105264
0011J00255000000,40.436281680726495,-79.9798051855095,10,17,6,152325.38095238095
0007B00396000000,40.45264521933522,-80.02744104254589,5,7,12,305499.2727272727
0121E00051000000,40.48865380994098,-79.93069018334758,3,3,2,161241.95652173914
0050G00276000000,40.468857304409774,-79.93888408096286,11,6,9,82001.09433962264
0083D00154000000,40.47201630562775,-79.91770009650848,2,5,9,360462.51219512196
0184L00152000000,40.368407404289165,-79.90734324830595,2,0,3,162958.57142857142
0232A00070000000,40.45141745519639,-79.88194415444245,6,4,13,26860.529411764706
0007B00149000000,40.451190759818665,-80.02497207810963,6,8,9,494947.4
0001D00001000000,40.44286875479139,-80.00310915102686,14,32,8,773602.3333333334
0086D00045000000,40.44161054326683,-79.91938801310873,3,7,4,526092.7727272727
0046P00171000000,40.46435118828953,-80.01080192194449,8,7,9,66905.21428571429
0231E00210000000,40.45858804421029,-79.88055640799062,7,1,6,18726.375
0007B00014000000,40.45244841818588,-80.02812866740871,5,2,9,357693.9130434783
0013M00010000000,40.41856919069545,-79.96696390019007,3,4,20,94994.5
0026J00281000000,40.45520508554833,-79.96550628949265,5,5,11,86103.26086956522
0047M00238000000,40.46585152514064,-79.98400068772486,9,6,8,92394.65909090909
0120H00018000000,40.487035779390034,-79.93358096807313,3,1,2,172667.22222222222
0003A00270000000,40.43135576704834,-79.98840884378468,10,20,3,227625.0
0174F00186000000,40.458469232014295,-79.89178897684093,25,19,27,47254.541666666664
0001C01662018500,40.44242465711808,-80.00706429255402,6,16,2,529967.3076923077
0048A00253000000,40.469821780212875,-79.97951527402134,4,7,7,79692.93333333333
0123P00023000000,40.47376335424413,-79.91183495797628,1,3,2,352361.0
0124M00045000000,40.46551964632005,-79.90264157439918,14,7,14,27660.739130434784
0001G00117000000,40.438942574376966,-80.00396221303937,9,20,9,751116.6486486486
0061K00206000000,40.39718675610385,-80.01004528257204,3,1,4,148876.11428571428
0115B00172000000,40.48994839746456,-80.02594216699613,1,1,1,177524.625
0010H00066000000,40.44872879823501,-79.96963688997958,10,13,15,136829.9696969697
0039H00066000000,40.42930441883475,-80.05059664498125,2,4,7,180652.33333333334
0041A00270000000,40.45168948932166,-80.06355357104118,5,8,8,70123.3448275862
0023D00271000000,40.461737856792794,-80.00080092046336,7,3,2,117914.64705882352
0162D00004000000,40.49927814100728,-80.01628561077672,0,0,0,125068.18181818182
0080G00022000A00,40.478032921155766,-79.95757097686717,4,6,11,325193.45454545453
0045K00172000000,40.465913672905934,-80.0264591632735,3,6,6,43089.92592592593
0060S00092000000,40.39621306923584,-79.98551941223889,15,14,9,97094.5
0173E00311000000,40.468307548556965,-79.89589325618545,7,11,17,40103.4
0051E00342000000,40.45977218582263,-79.9468247868695,6,10,7,317233.7
0025D00182000000,40.46114281888117,-79.96810048298826,2,1,4,474349.63636363635
0082J00285000000,40.47543708008119,-79.92930019161352,7,6,9,307348.7631578947
0035H00240000000,40.40984722993542,-80.0200969936675,6,6,4,416908.3888888889
0056R00105000000,40.40474876294174,-79.94021947174495,11,7,16,108599.81081081081
0005P00075000000,40.42520926231638,-80.02621932340038,2,1,0,151033.25
0026D00250000000,40.461932877048525,-79.95011244446313,11,17,11,313909.9016393443
0042C00082000000,40.46244161196292,-80.05374214491634,3,1,2,33707.181818181816
0015H00070000000,40.419229842530896,-80.0007848812743,20,8,15,44453.94594594595
0081L00064000000,40.475665266453774,-79.93912969158923,3,1,0,170803.125
0138C00260000000,40.38297285514409,-79.99037824282563,3,2,2,82054.77777777778
0015L00114000000,40.41670707299872,-80.00691399743063,8,5,11,35468.730769230766
0062A00284000000,40.402581108067125,-80.02873518261678,5,4,6,111408.05263157895
0004S00329000000,40.425372856807456,-80.00336265549996,7,11,10,197154.39436619717
0081R00149000000,40.47252105125616,-79.94016006822608,5,2,3,84164.17647058824
0028N00237000000,40.43522293246295,-79.96613860322891,7,7,4,846801.0769230769
0011A00036000000,40.440912922058885,-79.98197601322234,19,23,7,1318366.6551724137
0013H00252000000,40.419801493609725,-79.9673873373131,3,5,26,119758.89090909091
0002D00004000000,40.44296476044396,-79.98312958628266,15,16,7,1448062.2
0138A00136000000,40.384186494796396,-79.99710631756214,1,1,7,104489.25
0083N00252000000,40.46358506345797,-79.93243089735864,6,16,16,355693.8793103448
0095S00054000000,40.38704075985461,-79.98601281697614,6,11,6,76368.475
0025P00078000000,40.45368308002221,-79.97471087943913,7,9,6,771933.8888888889
0174P00050000000,40.45312035849156,-79.8942181344511,21,22,18,34107.1724137931
0027H00160003100,40.448325413766256,-79.95083703998304,9,14,3,494744.21428571426
0097L00135000000,40.38840174016942,-80.02145553667897,2,1,6,109813.44117647059
0056C00207000000,40.412991544822155,-79.938419709279,2,1,6,155905.40625
0125A00178000000,40.461814902235886,-79.91282853365338,14,6,13,70771.03125
0020L00173000000,40.44635856291728,-80.03753968041774,4,10,9,132973.07142857142
0005F00072000000,40.430783248480765,-80.02611836387129,2,0,1,230485.58333333334
0045L00052000000,40.46694392701663,-80.02034643085872,4,2,1,633818.3333333334
0087G00278000000,40.43059663515009,-79.9209292710596,14,9,6,441734.1891891892
0083S00277000000,40.462949045895314,-79.91668346304067,8,8,9,210756.08333333334
0004S00121000000,40.425161418060064,-79.99994328403578,11,12,13,138669.3411764706
0173K00142000000,40.466490922420405,-79.89271880873576,10,5,15,23716.090909090908
0231L00011000000,40.45746941453236,-79.87373561166734,8,5,4,105883.33333333333
0028P00095000000,40.43385593207462,-79.96072970256566,9,8,7,302157.5238095238
0013D00021000000,40.42350440237171,-79.96979228709881,11,7,24,182191.2857142857
0030D00068000000,40.42181319401831,-79.94971336811543,4,0,3,139750.0
0034K00030000000,40.40798182511774,-80.00824837485972,1,3,1,152730.0
0012A00098000500,40.43173141027958,-79.98163533849795,7,30,14,254760.65454545454
0026C00227000000,40.46128243690877,-79.95513917475888,7,8,9,268814.64705882355
0001C01662101300,40.44225355975775,-80.006779547217,6,17,2,617746.2962962963
0019H00236000000,40.43969694905349,-80.03466780651041,3,5,11,99676.41666666667
0050H00174000000,40.46882743869463,-79.93422596719493,9,8,12,99719.31034482758
0082J00186000000,40.47475964571337,-79.93052028599871,5,5,8,290087.5833333333
0077J00233000000,40.47530967075096,-80.01379643421969,2,2,8,77339.10714285714
0006L00319000000,40.43653939081403,-80.02070090231662,7,4,3,322162.3582089552
0012M00126000000,40.426987662836176,-79.96958910369861,12,10,18,216191.53333333333
0061F00075000000,40.40106242705329,-80.01045095970834,3,1,0,154994.54166666666
0023A00019000000,40.460706061906905,-80.01537800713771,11,17,12,853620.5217391305
0095G00227000000,40.39007770545658,-79.98948968082182,8,13,5,96990.3953488372
0012E00187000000,40.42997916646749,-79.98000055323548,11,32,23,252770.16666666666
0081C00131000000,40.48031644181063,-79.94092962332928,6,2,4,181870.53333333333
